YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2024,ILLINOIS,HARDIN,14,421,*,*,*,*,12917.16,0.9879,1.065,88.08,29761.67,0.94338,0.99999,89.42,15818.73,1.03366,1.0418,420.17
2024,ILLINOIS,HENDERSON,14,440,*,*,*,*,15644.88,1.18971,1.02335,49.75,20351.88,1.09429,1.03994,53,12199.75,0.92525,0.97601,796.17
2024,ILLINOIS,HENRY,14,450,80546.67,0.98285,0.99093,19.25,12871.2,1.11399,1.03697,302.75,18203.77,0.9842,1.01061,200.08,11778.08,0.94766,1.00057,4321.17
2024,ILLINOIS,IROQUOIS,14,460,129594.89,1.06252,0.99714,17.33,12725.97,1.04253,1.03953,331.67,24542.95,1.11362,1.00042,244.83,13208.56,1.03051,1.01822,3149.08
2024,ILLINOIS,JACKSON,14,470,94875.94,0.8953,1.02433,33.58,12200.77,0.93082,1.02764,525.75,24784.65,0.96821,0.99294,425.58,12431.63,0.9729,1.02711,3323.25
2024,ILLINOIS,JASPER,14,480,84261.38,0.8705,1.02452,9,12296.1,0.95687,1.06265,106.42,25089.82,1.15605,1.00255,78.75,12068.06,0.90788,0.98932,1197.25
2024,ILLINOIS,JEFFERSON,14,490,104691.99,1.06515,1.02759,31.33,16200.3,1.12403,1.07384,494.17,26576.96,1.1857,1.04207,487.58,13248.58,1.00764,1.02294,3224.92
2024,ILLINOIS,JERSEY,14,500,115755.34,0.8942,0.9735,11,11624.03,0.95045,0.98152,215,21346.34,1.06107,1.03723,158.67,11412.86,0.9544,1.00634,2082.08
2024,ILLINOIS,"JO DAVIESS",14,510,*,*,*,*,10848.53,0.76236,1.00456,119.5,24036.63,0.89656,0.97854,91.33,10771.57,0.82184,0.94979,1905.25
2024,ILLINOIS,JOHNSON,14,520,83706.97,0.93041,0.96741,9.58,12639.08,0.96151,1.03516,190.25,24207.64,1.00266,1.01372,127.58,12029.28,0.95859,1.01422,1102.17
2024,ILLINOIS,KANE,14,530,108950.88,0.99674,1.00167,271.58,17450.06,1.09541,1.00289,2426.42,27770.76,1.07944,1.00618,2065.08,13717.19,0.99045,0.98459,34335.5
2024,ILLINOIS,KANKAKEE,14,540,107409.23,1.01474,1.00515,65.92,14880.61,1.072,1.03713,1112.5,26190.73,1.18075,1.05021,685.33,13896.27,1.09182,1.02327,8225.58
2024,ILLINOIS,KENDALL,14,550,115684.34,0.99792,0.98875,66,14063.09,1.03481,0.94439,589.17,29078.46,1.07813,1.00064,432.25,13397.79,1.02787,0.97459,7125.25
2024,ILLINOIS,KNOX,14,560,62386.52,0.98221,0.97596,22.75,12911.34,0.99926,1.03904,521.25,22565.74,1.06636,1.05586,338.75,12319.91,0.98439,0.98741,4639.5
2024,ILLINOIS,LAKE,14,570,108832.38,1.05106,1.00124,421.08,15968.58,1.05012,1.00603,3151.17,26110.81,1.07185,1.00812,2755.92,13219.9,0.99538,0.98239,54626.33
2024,ILLINOIS,"LA SALLE",14,580,99825.46,1.02487,1.00609,76.42,14090.91,1.00534,1.01874,1099.42,22277.09,1.02818,1.00317,735.42,12039.45,0.96894,0.99539,11369.25
2024,ILLINOIS,LAWRENCE,14,590,94087.06,1.01961,1.06057,15.17,13828.44,1.02052,1.05689,226.75,27441.33,1.02511,0.9956,218.83,14265.29,0.88331,1.0001,1669.75
2024,ILLINOIS,LEE,14,600,90802.87,1.08807,0.98363,23.58,15412.55,0.9741,1.02122,370.67,24018.78,1.02953,1.02733,223,11658.74,0.92957,1.00151,3076.42
2024,ILLINOIS,LIVINGSTON,14,610,106654.29,0.97488,0.98424,23,13098.4,0.95651,1.0207,322.42,20860.95,1.04273,0.99484,204.5,11212,0.91857,0.98997,3327.08
2024,ILLINOIS,LOGAN,14,620,75963.01,0.9588,1.02142,19.75,11112.05,1.07463,1.06528,220.92,20311.25,0.99222,1.04349,192.75,11847.88,0.93615,1.0076,2284.08
2024,ILLINOIS,MCDONOUGH,14,630,83403.52,0.91586,1.0375,13.5,14528.45,0.93502,1.06254,242.08,22856.38,1.06637,1.01974,208.58,11772.58,0.90544,1.00676,2170.5
2024,ILLINOIS,MCHENRY,14,640,111041,0.99688,1.00031,147.25,14001.54,0.9775,0.96964,1786.75,26678.88,1.08106,1.001,1091.5,14313.33,1.01717,0.97282,25823.5
2024,ILLINOIS,MCLEAN,14,650,91386.28,1.00788,0.96604,61,15130.62,1.05963,0.99794,754.75,22334.11,1.0848,1.01739,412.33,11712.48,0.93456,0.97166,10610.42
2024,ILLINOIS,MACON,14,660,97697.8,0.94432,1.02868,67.58,15083.54,1.04115,1.05254,975.25,23017.67,1.1116,1.02652,828,12515.2,0.99143,1.0201,9626.08
2024,ILLINOIS,MACOUPIN,14,670,80771.72,0.92054,0.98091,32.17,10645.31,0.85097,1.01863,539.08,25436.71,0.98113,1.00597,359.58,12188.9,0.93732,1.00939,4707
2024,ILLINOIS,MADISON,14,680,105159.82,1.01536,0.98917,129.67,12900.85,1.02521,1.01015,1931.5,27915.65,1.18785,1.01811,1095.08,13110.46,1.03794,1.00148,15867.5
2024,ILLINOIS,MARION,14,690,81699.91,0.98244,1.02859,34.75,14216.35,1.10392,1.05831,819.58,24027.09,1.13963,1.03886,723.67,12834.32,1.02847,1.03093,3797.75
2024,ILLINOIS,MARSHALL,14,700,*,*,*,*,15876.28,1.29122,1.02501,87.42,20844.62,1.15358,1.02801,80.92,11899.31,0.97761,0.98458,1423.25
2024,ILLINOIS,MASON,14,710,66164.1,0.90834,0.97892,10.75,12006.5,0.9749,1.06191,141.67,24180.7,0.94832,1.01098,100,12004.19,0.98396,1.0183,1399.83
2024,ILLINOIS,MASSAC,14,720,100227,1.05454,0.98804,10.5,15814.31,1.18853,1.08188,274.33,21550.63,1.0347,1.02073,225.25,12729.88,1.05046,1.03699,1709.25
2024,ILLINOIS,MENARD,14,730,*,*,*,*,15360.75,0.96395,1.01505,111.42,27793.16,1.10036,1.05727,78.75,12223.03,0.92235,0.99039,950.17
2024,ILLINOIS,MERCER,14,740,*,*,*,*,24247.72,1.08286,1.04471,66.5,24629.46,0.94483,0.98877,75.58,12622.17,0.96168,1.00193,1413.33
2024,ILLINOIS,MONROE,14,750,105029.39,1.03977,0.99546,9.83,18748.85,1.07999,0.9837,155.67,26156.98,1.2032,1.05436,94.83,13450.4,1.07318,0.97138,2415.92
2024,ILLINOIS,MONTGOMERY,14,760,65546.6,0.95354,1.02502,21.67,12368.88,0.9767,1.02683,387.92,19064.58,0.96581,1.01891,369.25,11463.43,0.88692,1.01043,3026.67
2024,ILLINOIS,MORGAN,14,770,94112.42,0.99109,1.02362,23.75,10148.87,0.88222,1.04339,434.92,20383.47,0.9603,1.03154,349.67,10436.49,0.91969,1.00558,3070.17
2024,ILLINOIS,MOULTRIE,14,780,*,*,*,*,18445,1.08201,1.00839,145.25,30022.26,1.26148,1.04615,129.75,13824.33,1.07713,1.01384,1257.25
2024,ILLINOIS,OGLE,14,790,92770.33,1.00469,0.99841,23.42,14713.52,1.02635,1.01221,379,22226.32,1.04758,1.00918,281.33,12603.57,0.97378,1.0019,3840
2024,ILLINOIS,PEORIA,14,800,90182,1.03319,0.97924,102.67,15284.55,1.15288,1.03245,1147,21250.87,1.07775,0.99987,716,12084.24,1.01824,1.00839,11784
2024,ILLINOIS,PERRY,14,810,84539.1,0.96076,0.98218,17.58,15680.29,0.97186,1.02779,270.33,23992.52,0.95321,1.01373,216.25,13984.7,0.96392,1.03331,2206
2024,ILLINOIS,PIATT,14,820,*,*,*,*,17388.33,1.16939,1.00338,106.92,22512.89,1.15781,1.01515,62.17,11324.83,0.95651,0.98155,1158.58
2024,ILLINOIS,PIKE,14,830,96880.33,1.01121,0.99533,10.17,13970.34,0.96752,1.08058,150.58,18723.92,1.01281,1.02304,248.42,12230.3,0.94787,1.02644,1806.58
2024,ILLINOIS,POPE,14,831,*,*,*,*,16628.49,0.92024,1.06252,68.17,15156.82,0.87679,0.99406,49.67,11587.54,0.96951,0.99851,487.17
2024,ILLINOIS,PULASKI,14,850,*,*,*,*,14388.08,1.02811,1.03657,97.25,14551.87,0.89291,1.00779,84.33,11948.87,0.93685,1.01702,492.58
2024,ILLINOIS,PUTNAM,14,860,*,*,*,*,13532.05,1.06373,0.94395,45,15941.63,0.97885,0.98984,22.08,11275.32,0.86179,0.95649,778
2024,ILLINOIS,RANDOLPH,14,870,84174.79,1.05682,1.03144,20.42,11532.42,0.8473,0.97533,295.67,28570.45,1.04405,1.0367,210.17,13170.71,0.99321,1.02538,2758.33
2024,ILLINOIS,RICHLAND,14,880,118517.75,0.97258,0.99173,9.67,14212.08,1.04758,1.11502,183.58,23768.15,1.1221,1.01926,215.17,12371.5,0.94066,1.01695,1889.5
2024,ILLINOIS,"ROCK ISLAND",14,890,79298.76,0.99268,1.01088,65.25,14193.83,1.0322,1.0178,702.92,20816.13,1.01765,0.9944,465.83,11921.96,1.01385,1.00506,8350.17
2024,ILLINOIS,"ST. CLAIR",14,900,97100.84,1.04236,0.99296,170.17,15921.03,1.10831,1.00106,1704.92,27958.02,1.1868,1.02126,1087,13315.73,1.05663,0.99094,13380.75
2024,ILLINOIS,SALINE,14,910,108967.31,0.93457,1.01628,17.67,12255.34,0.93752,1.03842,423.58,20048.46,0.94949,1.01533,359.42,11860.1,0.94909,1.02988,2558
2024,ILLINOIS,SANGAMON,14,920,84940.79,1.01362,0.99839,109.33,12597.06,0.95041,1.02191,1664.33,20201.83,1.01333,1.01116,1073.5,11850.73,0.94431,0.99821,10694.83
2024,ILLINOIS,SCHUYLER,14,921,*,*,*,*,13548.23,0.86352,1.04296,71.08,18191.66,0.88073,1.03198,73.25,11160.36,0.87068,0.99424,741.5
2024,ILLINOIS,SCOTT,14,940,*,*,*,*,14426.01,0.95677,1.10502,40.17,14295.11,0.98458,1.05768,44,11420.03,0.85318,0.9872,482.58
2024,ILLINOIS,SHELBY,14,950,92543.05,0.93724,0.99642,12.25,19164.06,1.02581,1.05434,216.58,22966.75,1.14829,1.0133,207.17,12914.79,1.03695,1.02685,2528.08
2024,ILLINOIS,STARK,14,960,*,*,*,*,7908.22,1.11493,1.0443,37.67,22231.47,1.009,0.94487,39.08,11794.6,0.94064,0.99788,615.83
2024,ILLINOIS,STEPHENSON,14,970,93749.54,0.91447,1.05274,11.67,11690.48,0.98975,1.00991,290.83,19980.25,1.06433,1.02715,178.5,11496.68,0.96005,1.0186,2683.25
2024,ILLINOIS,TAZEWELL,14,980,79414.21,0.98985,0.98065,56.83,12104.87,1.05876,1.02472,803.5,20910.02,1.08966,1.001,468.08,12213.82,1.0204,1.00049,11054.75
2024,ILLINOIS,UNION,14,981,64128.15,0.96941,0.97578,8.42,9669.93,0.86417,1.04011,343.42,18622.08,1.02604,1.03167,300.83,11974.64,0.91405,1.02437,1471.42
2024,ILLINOIS,VERMILION,14,982,81160.2,0.99807,1.01029,64.92,13805.5,1.11174,1.05093,738.25,22018.14,1.15528,1.01141,398.08,12786.65,1.05887,1.01986,4180.92
2024,ILLINOIS,WABASH,14,983,*,*,*,*,14495.08,0.98497,1.05432,160.08,27143.72,0.95492,1.01028,163.08,12508.42,0.85058,0.99589,1664.58
2024,ILLINOIS,WARREN,14,984,70294.54,1.00648,1.04267,10.67,9690.32,0.86295,1.03934,161,21828.02,0.88203,0.99391,111.08,12034.75,0.93871,0.99652,1588.08
2024,ILLINOIS,WASHINGTON,14,985,133172.02,1.02007,0.97588,6.83,12339.09,0.96547,1.00471,119.17,25499.34,0.97655,0.99579,94,14393.63,1.0151,0.99243,1653.17
2024,ILLINOIS,WAYNE,14,986,78338.49,0.86725,1.00436,15.5,15022.95,1.00708,1.0393,205.25,19677.96,0.89982,0.99802,225.58,12267.44,0.93945,1.04183,1995.83
2024,ILLINOIS,WHITE,14,987,*,*,*,*,14223.8,1.0597,1.05508,202.83,23995.5,1.07128,1.02834,224,12540.83,0.88293,1.00015,1865.75
2024,ILLINOIS,WHITESIDE,14,988,88125.07,0.92112,0.97876,27.08,15961.88,0.97276,1.04972,532.08,21732.83,1.03077,1.02689,378.33,12787.79,0.93032,1.02218,5230.42
2024,ILLINOIS,WILL,14,989,113056.56,0.99328,0.99998,373.83,13749.39,0.99678,0.97433,3651.92,25547.11,1.06363,0.99344,2308,13737.04,1.02051,0.98303,42984.42
2024,ILLINOIS,WILLIAMSON,14,990,102136.13,0.9347,1.01298,60.25,15449.35,1.04106,1.06298,953.92,23105.17,1.06729,1.00022,746.42,12053.74,0.97235,1.03519,6182.08
2024,ILLINOIS,WINNEBAGO,14,991,97514.06,1.02109,0.99194,176.25,13267.86,1.01812,1.0255,2192.92,24947.69,1.10107,1.01727,1237.17,12579.26,1.01266,1.01827,14694.83
2024,ILLINOIS,WOODFORD,14,992,103483.39,0.98082,0.99669,17.25,15947.4,1.2006,1.02024,202.92,25472.99,1.12327,1.02348,116,11063.99,0.92904,0.97638,3880.92
2024,INDIANA,ADAMS,15,000,*,*,*,*,10978.06,0.94877,1.00417,158.75,27757.97,0.97179,1.03195,121.25,12750.9,0.88662,0.95648,2552.33
2024,INDIANA,ALLEN,15,010,93737,0.98757,0.99304,160.08,12420.47,0.98271,0.99251,2107.17,21448.28,0.99147,1.00721,1230.75,12538.83,0.95661,0.96033,14447.33
2024,INDIANA,BARTHOLOMEW,15,020,92721.33,1.01466,1.02178,25.33,14477.54,1.15449,1.00587,576.25,27150.32,1.29405,1.05466,448,12863.4,1.03918,1.00857,5991.42
2024,INDIANA,BENTON,15,030,*,*,*,*,11409.92,0.91625,1.02414,45.17,38832.04,0.90065,1.0321,34.58,13231.79,1.0749,0.98459,729.83
2024,INDIANA,BLACKFORD,15,040,86395.71,0.87266,1.0034,10,13464.6,1.15302,1.02726,114.67,24225.05,1.13576,1.0262,92.08,14153.9,1.0909,1.02913,971.25
2024,INDIANA,BOONE,15,050,95508.41,1.06419,0.98437,22.25,11659.92,0.90526,0.99505,264.33,24222.77,1.03464,1.014,210.83,12900,0.96383,0.97026,5132.58
2024,INDIANA,BROWN,15,060,*,*,*,*,12372.74,0.97535,0.99579,107.42,27062.99,1.30507,1.05538,78.58,10659.95,0.94498,0.94743,1333.42
2024,INDIANA,CARROLL,15,070,*,*,*,*,11964.75,1.11887,1.00199,121.25,22821.86,1.0161,0.97639,85.58,12269.94,0.99479,0.97753,1776.08
2024,INDIANA,CASS,15,080,102057.91,1.00701,0.99885,22.58,10708.26,1.05134,1.01206,278.5,24407.04,1.02795,1.01814,234.17,12131.52,1.05197,0.98345,2748.17
2024,INDIANA,CLARK,15,090,93606.44,1.02988,1.02475,65.58,17031.74,1.12406,1.02957,883,34140.49,1.21569,1.03819,610.25,14209.48,1.01358,0.98118,7826
2024,INDIANA,CLAY,15,100,87867.12,1.0503,0.96265,16.75,11762.91,1.06751,1.0119,210.17,28375.03,1.14748,1.0417,159.33,13908.83,1.10533,0.99998,2045.83
2024,INDIANA,CLINTON,15,110,88754.98,1.05053,0.98988,10.08,9725.64,1.00139,0.97693,183.42,28425.71,1.20027,1.03653,173.92,12306.61,1.04773,1.01777,1874.33
2024,INDIANA,CRAWFORD,15,120,*,*,*,*,10276.07,0.89301,1.02249,109.83,17125.01,1.10027,1.05138,83.83,10375.48,0.94343,0.99478,824
2024,INDIANA,DAVIESS,15,130,96128.96,0.97394,1.03957,14,12839.83,0.95289,1.00773,222.42,24880.52,0.99988,1.01644,242,12371.91,0.91279,0.98857,2690.25
2024,INDIANA,DEARBORN,15,140,115078.56,1.00101,0.9817,25.83,15031.85,1.19448,0.99902,391.17,27309.06,1.20744,1.04725,272.25,12670.61,1.05274,0.96636,3841.33
2024,INDIANA,DECATUR,15,150,115651.48,1.04414,1.02874,10.08,13809.3,1.03298,0.99158,200.25,30804.33,1.1047,1.06981,154.33,11380.75,0.92649,0.96546,2256.83
2024,INDIANA,"DE KALB",15,160,110696.06,1.14911,1.03634,23.58,11763.56,0.90255,0.95308,284.25,28099.84,1.01948,0.98833,138.17,13358.9,0.95044,0.96054,1759.92
2024,INDIANA,DELAWARE,15,170,92068.16,1.0372,1.01293,43.58,14477.3,0.99295,1.00683,868.08,24677.62,1.0921,1.00668,579.5,13079.95,1.0615,1.0328,7078.67
2024,INDIANA,DUBOIS,15,180,95906.46,1.04823,1.03967,17.33,11935.85,0.99989,1.026,304.75,17736.27,1.02202,1.03486,295.67,11221.39,0.88105,0.95941,5273.17
2024,INDIANA,ELKHART,15,190,75238.91,0.89984,0.99093,61.67,11221.65,0.98004,0.98694,1103.5,17649.22,0.93939,0.99779,711,11359.38,0.95926,1.00315,10946.25
2024,INDIANA,FAYETTE,15,200,91067.81,1.08211,1.04152,19.58,11907.94,0.89859,1.04755,460.08,23676.22,1.08556,1.06133,300.67,13818.12,1.00591,1.00578,1963.17
2024,INDIANA,FLOYD,15,210,116121.55,0.99027,1.00893,44,13892.51,0.99682,1.00413,612.17,31623.93,1.23709,1.0567,377.25,14101.39,1.01044,0.97241,6069.33
2024,INDIANA,FOUNTAIN,15,220,*,*,*,*,9790.43,0.89117,0.97825,119.67,21896.38,0.95662,1.00101,98.08,13135.54,1.00691,1.00602,1469.5
2024,INDIANA,FRANKLIN,15,230,111891.84,1.12081,0.99434,13.33,12635.4,0.9613,0.98053,187.17,19263.28,1.02578,1.03908,182.67,11338.17,0.95741,0.964,2155.08
2024,INDIANA,FULTON,15,240,102566.39,1.03866,1.02841,9.25,9079.28,0.96016,1.01001,138.75,16281.11,0.83672,0.98496,94.5,11038.87,0.90992,0.96616,1439.17
2024,INDIANA,GIBSON,15,250,86073.02,1.01465,1.02776,16,11526.03,0.88525,0.99657,279.08,26037.88,1.02167,1.0368,223.42,12165.02,0.91259,0.95321,3192.83
2024,INDIANA,GRANT,15,260,120481.76,1.00398,1.0078,38.33,15281.02,1.06545,1.0391,542.5,24849.33,1.1008,1.02816,364.42,12800.26,1.03284,1.00669,4190.58
2024,INDIANA,GREENE,15,270,89406.58,0.95991,1.01323,17.5,12046.22,0.88661,1.00645,263.17,20701.25,0.91784,0.99285,231.67,11344.32,0.94691,0.9927,2965
2024,INDIANA,HAMILTON,15,280,100294.08,0.99785,0.96841,78.33,12987.79,1.00675,0.95431,1097,25344.91,1.0667,1.01072,796.58,12001.02,0.9244,0.94112,22209.83
2024,INDIANA,HANCOCK,15,290,77327.85,1.01661,0.99232,27.58,10525.48,1.00766,0.99676,423.17,27204.8,1.15463,1.01974,279.83,12337,1.04453,0.96448,5678.08
2024,INDIANA,HARRISON,15,300,90725.51,0.95137,0.9934,24.17,10723.88,0.99588,1.00326,341.92,27807.01,1.03461,1.03509,196.25,13525.81,1.03348,0.97969,3321
2024,INDIANA,HENDRICKS,15,310,102262.54,0.99793,0.97555,61.92,12921.09,1.07138,0.97763,666.92,21588.65,1.09782,1.02981,518.58,11861.31,1.01285,0.96239,10238.5
2024,INDIANA,HENRY,15,320,102466.52,1.01034,0.9682,22.5,12266.59,1.00518,1.00692,431.92,22287.25,0.99112,0.99294,339.5,12186.62,1.0176,0.99926,3234.33
2024,INDIANA,HOWARD,15,330,93232.71,0.99654,0.99552,45.67,14470.69,1.02996,0.98984,711,24821.23,1.14122,1.00925,360.42,12627.4,1.08327,1.02416,6282.17
2024,INDIANA,HUNTINGTON,15,340,141159.24,1.02137,0.999,11.75,10371.57,0.94559,1.00658,273.42,21414.22,0.99792,1.03863,118.5,12441.89,1.00375,0.97613,1807.67
2024,INDIANA,JACKSON,15,350,86131.84,0.86605,0.97876,16.17,9574.24,0.95939,0.98675,277.42,23143.93,1.16854,1.03549,215.92,10619.7,0.95001,0.98407,2730.75
2024,INDIANA,JASPER,15,360,91377.06,1.016,0.9703,14.92,11549.86,0.9465,0.96851,264.42,22358.35,1.02897,1.01709,146.33,12577.69,1.00858,0.99073,3139.08
2024,INDIANA,JAY,15,370,62704.09,0.93135,0.98136,9.08,15796.64,1.00417,1.05335,156.42,30570.64,1.05871,1.04135,139.42,13739.99,0.96391,0.99379,1448.5
2024,INDIANA,JEFFERSON,15,380,111294.4,1.08028,0.97297,13.83,12236.87,0.8592,0.98055,271.58,26177.14,1.00675,1.04809,215.92,12325.65,0.91066,0.98441,2970.92
2024,INDIANA,JENNINGS,15,390,78499.31,1.0254,1.00176,12.42,11384.63,0.95766,1.03092,364.17,22748.39,1.08666,1.06371,178.33,11740.05,0.97548,1.00176,1665
2024,INDIANA,JOHNSON,15,400,92803.5,0.93516,0.99334,52.17,13610.47,1.06318,0.98411,752.92,20911.44,1.06953,1.00904,524.42,12191.82,1.04111,0.97569,10207.92
2024,INDIANA,KNOX,15,410,106901.85,1.07571,1.04729,23.58,14001.58,1.0249,1.03808,377.75,20690.68,0.93009,1.02635,358.08,13386.28,0.92308,0.98731,3583.25
2024,INDIANA,KOSCIUSKO,15,420,103175.32,1.0518,0.97876,29.75,12292.66,0.87945,0.99961,418,23144.1,1.08373,1.01331,203.58,12354.72,0.94973,0.94811,3993.25
2024,INDIANA,LAGRANGE,15,430,*,*,*,*,14249.71,0.93448,1.02928,149.92,17575.24,0.92001,1.02013,120.25,9698.96,0.86148,0.97147,1505.25
2024,INDIANA,LAKE,15,440,99423.82,1.00134,1.00148,415.75,15223.27,1.0706,1.0154,3851.42,27822.36,1.1035,0.98074,2562.58,14959.72,1.05171,0.99088,33174.67
2024,INDIANA,"LA PORTE",15,450,98769.52,0.99347,0.98263,77.08,14043.58,1.08871,1.0048,912.75,25480.49,1.09455,0.99298,649.08,12781.17,1.01714,0.98586,8942.33
2024,INDIANA,LAWRENCE,15,460,85658.46,0.98386,1.00785,24.58,12606.51,1.04065,1.01195,419.67,22487.63,1.07453,1.03281,305.17,11023.8,0.98091,0.99909,3443.25
2024,INDIANA,MADISON,15,470,97653.94,0.94068,0.98528,48.58,12605.32,1.05383,1.01409,969.17,23088.9,1.12505,1.00231,556.58,13162.17,1.09066,1.02308,7004.58
2024,INDIANA,MARION,15,480,96533.02,0.99286,1.00168,390.33,13037.83,1.02652,1.01384,5244.83,22352.71,1.06079,0.99592,3439.75,12487.93,1.01986,0.9724,33713
2024,INDIANA,MARSHALL,15,490,97055.13,1.02024,1.00634,17.5,11488.46,0.9148,0.974,218.75,18671.42,0.9246,1.01913,163.5,11374.03,0.95417,0.97593,2585.67
2024,INDIANA,MARTIN,15,500,*,*,*,*,9215.68,0.84615,0.98872,85.5,25390.04,0.92417,1.03582,81.83,10300.08,0.92914,0.98199,1199.83
2024,INDIANA,MIAMI,15,510,75711.84,0.91716,0.9954,14.5,14273.86,1.05588,1.02388,278.75,28835.49,1.10525,1.01357,176.5,11867.95,1.07102,1.00193,2378.92
2024,INDIANA,MONROE,15,520,89884.22,1.00388,0.99633,46.08,11569.78,1.01812,1.01902,656.75,22569.38,1.08348,1.02481,531.33,11862.48,0.95003,0.9827,8160.58
2024,INDIANA,MONTGOMERY,15,530,101850.71,1.07376,0.98953,19.58,12289.88,0.94686,1.00655,376,20919.01,1.0414,0.99261,180,12080.15,1.02341,0.96564,2510.17
2024,INDIANA,MORGAN,15,540,112413.54,1.05916,1.0055,33.25,12296.78,1.05069,0.96848,409.83,23886.06,1.15112,1.03573,277.58,12114.74,1.05001,0.95735,4616.92
2024,INDIANA,NEWTON,15,550,*,*,*,*,10911.52,0.96534,0.97914,117.75,15775.8,1.02646,0.97481,70.92,14550.88,1.04235,0.99292,1143.42
2024,INDIANA,NOBLE,15,560,79034.32,0.88256,0.96373,16.25,11043.62,0.89991,0.97327,260.5,24193.64,1.09421,1.0607,130.08,12312.95,0.97469,0.97206,2002.58
2024,INDIANA,OHIO,15,570,*,*,*,*,14643.51,1.56964,1.02076,39.67,34575.12,1.27985,1.05687,48.42,14584.59,1.15606,1.0056,440.92
2024,INDIANA,ORANGE,15,580,123781.65,0.86388,0.99492,19.08,9841.18,0.8622,1.03746,190.33,23097.09,1.00613,1.04244,188,10829.85,0.92285,0.99634,1563
2024,INDIANA,OWEN,15,590,93441.63,0.96649,1.00574,8,13496.64,0.97882,1.0003,172.25,19340.4,1.04623,1.01899,127.08,10123.4,0.97779,0.98857,1357.58
2024,INDIANA,PARKE,15,600,132393.26,1.09426,1.01886,9.92,10530.69,0.86088,1.05035,128.83,20862.26,0.96561,0.98377,94.08,13758.16,1.08581,0.97423,1209.75
2024,INDIANA,PERRY,15,610,96688.4,0.82263,0.97536,13,10663.57,0.85428,1.00387,158.83,34345.7,0.99803,1.02633,145.08,13275.73,0.92016,0.9821,1777.58
2024,INDIANA,PIKE,15,620,79025.61,0.94153,0.97428,10.5,11351.94,1.01887,1.02253,122.92,21116.97,1.01379,1.04301,103.42,10580.84,0.91675,0.99414,1216.75
2024,INDIANA,PORTER,15,630,99368.88,1.02008,1.01173,109.25,13078.38,0.97107,0.98522,1322.42,24317.86,1.03713,0.99276,764.83,12831.29,0.97091,0.97179,14886.5
2024,INDIANA,POSEY,15,640,86226.53,0.98712,1.00075,13.75,9243.31,0.88451,0.94516,142.33,29116.69,1.01722,1.02127,118.42,11755.01,0.86947,0.92442,2641.83
2024,INDIANA,PULASKI,15,650,*,*,*,*,11965.07,0.87495,0.97839,108.5,26273.04,0.83629,1.04133,87.75,10692.7,0.86378,0.98742,1236.25
2024,INDIANA,PUTNAM,15,660,131257.04,1.19924,1.03674,12.08,13988.5,1.03152,0.99995,294.08,20769.68,1.13355,1.03568,173.33,12246.93,0.98487,0.97947,2296.83
2024,INDIANA,RANDOLPH,15,670,75900.59,1.02722,1.01835,10.33,10581.25,0.93741,0.99556,206.58,23639.62,1.12773,1.00237,201.08,12885.36,1.01551,1.00465,2272.33
2024,INDIANA,RIPLEY,15,680,87262.82,1.00206,1.0198,10.33,9431.38,1.03886,1.01504,213.75,22557.07,1.0978,1.05531,183.83,10207.96,0.9799,0.98673,2252.42
2024,INDIANA,RUSH,15,690,*,*,*,*,10406.96,0.9514,1.00578,137.42,20781.75,1.0177,0.99514,101.92,13186.98,0.99274,0.98066,1403.75
2024,INDIANA,"ST. JOSEPH",15,700,87002.8,0.98246,1.00094,102.33,13212.43,1.00352,0.99865,1494.33,19915.01,0.96374,0.98898,966.25,11481.16,0.9615,0.97717,14735
2024,INDIANA,SCOTT,15,710,101472.15,1.07008,1.01076,20.83,14528.57,1.09185,1.00494,269.42,28478.16,1.08831,1.0532,181.58,12538.98,0.99549,1.0043,1551.33
2024,INDIANA,SHELBY,15,720,95488.25,1.04585,1.01372,15.42,13056.36,1.13995,0.98631,369.92,31483.64,1.21932,1.02157,238.17,13120.72,1.11237,0.98741,2842.67
2024,INDIANA,SPENCER,15,730,103708.75,0.92526,0.98448,10,14843.04,1.03052,1.03973,124.58,16541.18,1.02527,1.04391,113.17,11803.29,0.91216,0.96765,1837.67
2024,INDIANA,STARKE,15,740,103588.51,0.99895,1.04071,13,12226.97,0.89832,1.01551,281.58,22363.03,0.99206,0.98757,144,13133.02,0.97687,1.01247,1910.67
2024,INDIANA,STEUBEN,15,750,114330.24,0.93325,0.98774,8.83,10835.44,0.87324,1.00999,206.08,17776.56,0.98989,1.0136,105.58,11008.98,0.87129,0.95874,2120.08
