YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2022,FLORIDA,CITRUS,10,080,97539.89,1.11278,1.00394,100.5,11249.24,1.21397,0.99218,1683.17,24860.52,1.29662,1.03808,1023.5,10572.3,1.34531,1.03092,22542.5
2022,FLORIDA,CLAY,10,090,86890.69,1.0347,0.98915,146.25,12298.13,1.07641,0.92155,1562.08,24675.12,1.23141,1.01691,709.58,12068.44,1.12442,0.97502,18725.75
2022,FLORIDA,COLLIER,10,100,82148.95,1.00919,1.00046,208.58,13222.76,0.98931,0.95372,1661.67,19517.47,0.98223,0.99645,1434.25,11919.07,1.05963,1.01521,55615.5
2022,FLORIDA,COLUMBIA,10,110,106868.59,1.04544,1.02388,59.33,13663.85,1.02734,1.00595,676.17,30429.96,1.27331,1.02484,514.92,11171.04,1.07285,1.01319,5246.33
2022,FLORIDA,MIAMI-DADE,10,120,97028.33,1.09656,1.03006,1191.08,17155.61,1.2456,1.04958,8581,26162.04,1.27434,1.03239,23617.92,12707.65,1.0722,1.00867,45676.92
2022,FLORIDA,DESOTO,10,130,80737.32,1.07527,0.97678,29.08,12013.25,1.00774,1.00185,293.83,20128.04,0.98211,1.00425,213.83,12530.57,1.17201,1.04683,2513.25
2022,FLORIDA,DIXIE,10,140,86981.73,1.10613,1.04621,11.5,12697.7,1.03509,1.04243,189.5,24491.17,1.20703,1.01397,151.92,11859.18,1.0741,1.04973,1097.58
2022,FLORIDA,DUVAL,10,150,84288.71,1.02818,0.98084,751.58,14012.74,1.16458,0.97879,5406.33,23704.05,1.21512,1.01241,3914.08,11478.31,1.09773,0.99682,54877.33
2022,FLORIDA,ESCAMBIA,10,160,83673.59,1.01097,1.00198,272.5,12784.22,1.00183,0.9885,2814.08,26238.23,1.14186,1.00248,1511.08,11995.8,1.05102,1.01926,23967.17
2022,FLORIDA,FLAGLER,10,170,85145.46,0.96766,0.99511,75.75,11546.91,0.99066,0.93289,900.08,23862.12,1.14482,1.0251,468.42,11239.27,1.06429,0.99699,14451.92
2022,FLORIDA,FRANKLIN,10,180,*,*,*,*,9514.55,0.88706,1.02745,103.08,16143.62,0.95577,1.03606,99,10531.06,0.89222,0.98163,1134.33
2022,FLORIDA,GADSDEN,10,190,81825.25,1.09615,1.06297,23.92,12674.41,1.0137,1.01055,349.67,22055.63,1.02278,1.03384,242.5,9901.86,1.05442,1.05141,1462.08
2022,FLORIDA,GILCHRIST,10,200,57983.11,0.84506,0.94517,8.25,12165.18,0.97477,0.96824,169.92,23604.91,1.0538,1.02106,142.25,10961.87,1.05963,1.01107,1478.17
2022,FLORIDA,GLADES,10,210,94699.44,0.98726,0.9804,8.67,10865.52,1.04031,1.00746,85.5,14414.34,1.04083,1.02303,83.42,13640.04,1.25097,1.05315,771.83
2022,FLORIDA,GULF,10,220,72313.6,0.99014,1.01286,10,12900.38,1.00185,0.98364,168.67,29067.27,1.13516,0.99948,126.75,11598.36,0.96266,0.99715,1529.17
2022,FLORIDA,HAMILTON,10,230,70111.42,0.92256,1.02392,13.58,14342.63,0.91339,1.02434,137,28196.98,1.14382,1.07423,118.67,11322.66,1.05181,1.01075,893.25
2022,FLORIDA,HARDEE,10,240,95472.96,1.08177,1.00087,19.5,14779.7,1.08945,1.0036,181.92,22272.22,0.96708,1.00979,186.42,12274.75,1.10354,1.03093,1288.08
2022,FLORIDA,HENDRY,10,250,70363.05,0.91799,0.97686,29.17,13598.01,1.06389,1.01651,249.25,22763.73,1.06796,0.98291,367.58,11692.07,1.10231,1.018,1525.58
2022,FLORIDA,HERNANDO,10,260,92676.56,1.15061,0.98598,87.83,12646.71,1.09021,0.96349,1615.25,28953.27,1.42727,1.0353,802.67,12800.23,1.31534,1.04386,14487.17
2022,FLORIDA,HIGHLANDS,10,270,90372.21,1.05583,1.00131,97.5,13804.29,1.18199,1.00706,909.25,23694.78,1.17412,1.00298,742.25,13231.15,1.21675,1.05763,11798.92
2022,FLORIDA,HILLSBOROUGH,10,280,89736.11,1.06385,0.99329,658,14635.27,1.19728,0.97719,6358.67,26250.62,1.37186,1.02891,5898.83,12070.3,1.18623,0.99927,57876.17
2022,FLORIDA,HOLMES,10,290,104426.91,0.99811,0.98354,18.25,11058.73,1.0529,1.01552,290.5,20307.55,1.03503,1.03385,233.42,11006.68,0.99329,1.07221,1613.83
2022,FLORIDA,"INDIAN RIVER",10,300,82031.73,1.04085,1.01545,137.67,12882.01,1.00504,0.9872,1460.83,21875.38,1.13133,1.00807,926.33,11818.24,1.02559,1.02602,26518.92
2022,FLORIDA,JACKSON,10,310,84193.44,1.03651,1.02828,32.5,12054.73,0.88478,0.99809,617.17,23897.51,1.08824,1.07638,477.42,11585.78,1.01204,1.05814,3777.5
2022,FLORIDA,JEFFERSON,10,320,*,*,*,*,13471.88,0.88551,0.99833,97.75,18910.82,0.9465,1.01707,106.17,10908.87,0.98359,1.02932,820.08
2022,FLORIDA,LAFAYETTE,10,330,*,*,*,*,17014.84,1.29822,1.00733,60.5,25542.86,1.16506,1.03724,68.25,11954.02,1.05449,0.99416,535
2022,FLORIDA,LAKE,10,340,85034.91,1.04817,0.99895,221.25,13173.97,1.15915,0.9589,2325.17,27860.62,1.27323,1.03223,1655.83,11730.17,1.24535,1.03205,39624.42
2022,FLORIDA,LEE,10,350,84916.16,1.04066,0.99635,433.25,12532.48,1.07759,0.96757,4427.17,21395.39,1.16575,1.00011,2856,11427.34,1.12162,0.99649,83607.75
2022,FLORIDA,LEON,10,360,83922.91,1.07738,1.00321,94.33,12736.53,1.04215,1.00167,1178.08,22359.68,1.06524,1.01261,816.75,10525.92,1.02187,1.02661,10446.5
2022,FLORIDA,LEVY,10,370,104652.61,1.15839,1.03878,26.75,9998.14,1.00257,1.0149,482.42,24687.3,1.15433,1.005,338.58,11219.54,1.10905,1.01501,3629.83
2022,FLORIDA,LIBERTY,10,380,*,*,*,*,7916.17,0.88071,1.05785,63.75,22810.03,0.97633,1.09974,47,11139.83,1.14856,1.11949,292.67
2022,FLORIDA,MADISON,10,390,65613.63,0.83957,0.99431,17.17,14367.66,1.11787,1.03779,177.58,27003.55,1.14749,1.07689,194.25,11620.92,1.0082,1.00715,1170.17
2022,FLORIDA,MANATEE,10,400,88279.55,1.04883,0.98512,227.75,12793.17,1.05982,0.9596,2292.58,26280.27,1.21559,1.02409,1653.92,11491.06,1.02041,0.98597,44806.67
2022,FLORIDA,MARION,10,410,84732.6,1.05084,1.00316,239.25,12289.53,1.10904,0.99492,2836.33,25464.47,1.2231,1.02026,1944.92,11353.58,1.17623,1.03041,37813.42
2022,FLORIDA,MARTIN,10,420,85830.13,1.06609,1.0001,89.25,13682.27,0.99417,0.96237,904.75,24971.8,1.13257,1.03282,717,12422.48,1.05558,1.02657,22632.08
2022,FLORIDA,MONROE,10,430,109400.23,1.00188,1.01118,34.75,12032.44,0.90219,1.03238,571,20839.87,0.87936,0.95372,805.58,10874.92,0.88835,0.95508,8920.5
2022,FLORIDA,NASSAU,10,440,89449.06,1.15281,1.02426,47.83,12460.64,1.07326,0.96001,650.67,23379.09,1.16031,1.02993,332.17,10412.61,1.02442,0.96673,11030.25
2022,FLORIDA,OKALOOSA,10,450,91791.62,1.04631,0.98089,173.58,12071.81,0.99909,0.95413,1740.75,25430.52,1.15408,1.00846,838.08,11841.35,1.05054,1.00479,19719.75
2022,FLORIDA,OKEECHOBEE,10,460,100989.21,1.07448,0.99538,28.92,12467.62,1.18208,1.01558,336.08,20274.98,1.27401,1.00612,335.25,12154.54,1.35752,1.02972,2348.92
2022,FLORIDA,ORANGE,10,470,96076.78,1.05742,0.98244,608.42,14617.52,1.17417,0.96582,4815.75,29756.03,1.28545,1.02645,4426.08,11775.86,1.10749,1.00371,46469.33
2022,FLORIDA,OSCEOLA,10,480,84244.64,1.02838,0.96613,178.17,14673.34,1.12177,0.94757,1584.5,31793.27,1.3576,1.02746,1194.08,11095.14,1.12321,0.99511,10379.5
2022,FLORIDA,"PALM BEACH",10,490,91148.34,1.03257,1.00134,894.25,14579.24,1.13612,0.96443,5875.17,24870.88,1.21684,1.02172,6747.67,13399.05,1.15472,1.04459,135238
2022,FLORIDA,PASCO,10,500,84600.47,1.07716,0.98983,257.42,13645.47,1.15825,0.96471,3442.08,27478.44,1.42328,1.03098,2383.42,12285.88,1.24242,1.02014,30945.17
2022,FLORIDA,PINELLAS,10,510,92557.82,1.07154,0.99691,575.67,15490.3,1.21884,1.00681,5939.75,29979.39,1.39115,1.03284,5493.08,12222.4,1.15691,1.01489,66206.33
2022,FLORIDA,POLK,10,520,84693.83,1.01756,0.97754,421.83,12044.84,1.12386,0.96183,3712,27074.63,1.27381,1.03271,2441.67,11372.61,1.18652,1.0205,38930.92
2022,FLORIDA,PUTNAM,10,530,93486.17,1.05018,1.0175,61.92,11424.71,1.04381,1.00952,781,26513.58,1.27864,1.02033,609.83,12298.73,1.14928,1.02186,5756.17
2022,FLORIDA,"ST. JOHNS",10,540,99428.26,1.03445,1.00701,118.75,11419.55,0.95855,0.9223,1560.17,24532.84,1.1834,1.02906,863.92,10989.12,0.98243,0.9667,31427.42
2022,FLORIDA,"ST. LUCIE",10,550,84674.3,1.00648,0.97361,256.25,12656.41,1.04973,0.97159,2668.33,23470.4,1.12703,1.01731,1684.42,12513.38,1.09248,1.01343,27664.08
2022,FLORIDA,"SANTA ROSA",10,560,83575.7,0.97143,0.95854,85.5,11173.03,0.92768,0.93565,1636.17,25034.97,1.07261,0.99542,558.92,11848.79,1.0157,0.9874,14231.33
2022,FLORIDA,SARASOTA,10,570,100146.56,1.05964,1.00047,248.58,13440.14,1.04204,0.97655,2907.08,24322.07,1.18391,1.02951,2312.67,11504.26,1.03507,1.01471,73612.75
2022,FLORIDA,SEMINOLE,10,580,98980.84,1.05497,0.98931,205.42,13558.86,1.1424,0.96233,1879.67,28606.56,1.27658,1.03516,1540.42,12411.77,1.09896,1.00057,26747.42
2022,FLORIDA,SUMTER,10,590,91943.61,1.08903,1.01705,115.42,11940.77,1.13374,0.9657,791.25,27508.43,1.35134,1.0456,437.83,11218.13,1.24729,1.00534,33589
2022,FLORIDA,SUWANNEE,10,600,85105.96,1.04063,1.05205,20.92,13318.33,1.01643,1.01876,440.75,23197.78,1.16223,1.03141,382.92,11160.05,1.05465,1.03618,3537.17
2022,FLORIDA,TAYLOR,10,610,74558,1.0472,1.04041,15.42,11305.42,0.96652,0.99316,248.58,17134.02,0.97128,0.9878,166.33,9936.37,0.9891,1.003,1631
2022,FLORIDA,UNION,10,620,94980.28,0.91344,1.04797,14.17,14384.11,1.06592,1.00825,110.83,20225.39,1.06614,1.02166,64.42,12977.48,1.09624,1.00906,726.42
2022,FLORIDA,VOLUSIA,10,630,83577.21,1.03524,0.99128,310.83,13430.14,1.137,0.97982,3439.33,28765.1,1.27807,1.03535,2521.83,11452.52,1.11922,1.0054,44799.42
2022,FLORIDA,WAKULLA,10,640,83862.42,1.0102,0.97406,7.17,16069.51,1.08883,1.00651,197,25924.61,1.15789,1.00867,126.67,10619.4,0.96142,0.99428,1297.5
2022,FLORIDA,WALTON,10,650,80229.35,1.07832,0.97613,38.83,12497.95,0.94396,0.98489,627,28412.85,1.0942,0.99067,318.08,10778.95,0.94914,0.9676,7046.75
2022,FLORIDA,WASHINGTON,10,660,103599.64,0.96476,1.02278,23.33,9761.02,0.9797,1.01257,356.58,21819.43,1.00883,1.04919,260.75,10925.06,0.95048,1.03194,2053.25
2022,GEORGIA,APPLING,11,000,51309.23,0.9449,1.01907,11.75,10750.9,0.88719,0.97475,129.67,20798.13,0.9799,1.03848,138.42,11190.48,0.99613,1.03408,946.83
2022,GEORGIA,ATKINSON,11,010,*,*,*,*,7175.16,0.88907,0.94117,47.08,16590.72,0.94043,0.9746,50.25,9437.06,1.09889,1.04654,248.17
2022,GEORGIA,BACON,11,011,*,*,*,*,7592.87,0.86741,0.98913,115.33,22206.53,1.04246,1.04633,74.5,11753.51,1.05896,1.05281,585.75
2022,GEORGIA,BAKER,11,020,*,*,*,*,16819.94,1.00381,1.02758,26.33,18209.66,1.00737,1.02091,16.67,12906.68,0.99616,1.02007,148.08
2022,GEORGIA,BALDWIN,11,030,88895.34,0.9216,0.98652,36.25,9225.77,0.93425,0.95717,448.92,19617.76,1.02374,1.0246,194.42,9456.34,0.97047,1.01463,1937.83
2022,GEORGIA,BANKS,11,040,83416.43,0.95926,1.00161,12.17,9898.2,0.96391,0.95533,165.17,15610.39,1.02263,1.00502,101,9705.35,1.03993,1.02351,1022.17
2022,GEORGIA,BARROW,11,050,82642.15,0.95499,0.99757,52.83,10183.31,0.98147,0.92714,595.42,20679.39,1.02501,0.99481,289.58,11009.71,1.01662,0.98883,3814.5
2022,GEORGIA,BARTOW,11,060,81958.74,0.98529,0.97127,72,11798.42,1.01045,0.93967,839,19898.67,1.03431,1.00699,337.08,10440.3,1.04027,0.9965,5838.5
2022,GEORGIA,"BEN HILL",11,070,75226.79,0.90987,0.97551,20.83,8522.4,1.00135,1.02722,151.92,14545.85,0.99792,0.99778,109.58,8905.82,0.95911,1.02741,776.75
2022,GEORGIA,BERRIEN,11,080,59525.96,1.02753,1.02635,13.92,12111.51,0.95036,1.0027,219.33,19132.84,1.05834,1.02812,158.42,10179.31,0.97589,1.06324,1107.67
2022,GEORGIA,BIBB,11,090,87621.93,0.94159,0.97332,189.75,10403.71,0.97891,0.95615,1141.42,19762.37,1.04929,1.01638,559.33,10468.94,1.01692,1.03541,8337.75
2022,GEORGIA,BLECKLEY,11,100,70769.87,0.9172,0.98123,8.5,10673.08,0.90804,0.96457,117.25,18538.29,1.08046,1.01517,79.25,10997.24,1.01585,1.05816,987.08
2022,GEORGIA,BRANTLEY,11,110,73828.99,0.95068,1.03058,12.33,9958.13,0.92677,0.97814,195,22519.56,0.98749,1.04532,114.92,11001.62,1.02071,1.03254,1018.83
2022,GEORGIA,BROOKS,11,120,76034.97,1.01135,0.97853,18.5,11416,1.02126,1.00944,161.92,19052.94,0.9021,1.05452,172.5,9553.25,1.03011,1.03442,992.42
2022,GEORGIA,BRYAN,11,130,81885,0.94882,0.93799,18.42,8620.82,0.85902,0.87888,249.25,21673.57,0.80846,1.02662,81.92,9082.13,0.92387,0.93093,2231.08
2022,GEORGIA,BULLOCH,11,140,89349.83,0.98358,0.99288,35.25,11148.38,1.00884,0.94749,475.58,20630.53,1.01404,1.01009,238.08,10576.17,1.01933,1.01189,3666.17
2022,GEORGIA,BURKE,11,150,67773.68,1.00745,1.04577,21.42,9877.18,0.90901,0.94317,188.17,13505.04,0.88804,1.02155,91,10559.92,1.01901,1.00091,909.75
2022,GEORGIA,BUTTS,11,160,62044.27,1.02572,0.96035,21.75,8525.74,0.86272,0.95385,193.33,14586.12,0.85772,0.96355,74.67,11712.31,1.04183,1.02129,1131.08
2022,GEORGIA,CALHOUN,11,161,*,*,*,*,15728.19,1.05554,0.99782,67,20967.97,1.01302,1.04064,71.25,9055.91,0.93906,1.03206,270.92
2022,GEORGIA,CAMDEN,11,170,81423,1.05144,1.00988,41.17,12327.04,0.98829,0.93648,403.83,20617.51,1.13579,1.00234,128.42,10657.86,0.99918,0.95698,3726.08
2022,GEORGIA,CANDLER,11,180,83568.29,1.07231,0.98321,9.33,15146.26,1.10675,1.03494,115.58,23724.61,1.12709,1.01478,87.08,11031.33,0.99527,1.03645,534.5
2022,GEORGIA,CARROLL,11,190,89554.66,0.9087,0.95363,80.42,9845.98,0.89446,0.95478,937,20554.34,0.97718,1.00772,496.42,10020.69,0.99556,1.02618,5945
2022,GEORGIA,CATOOSA,11,200,86129.44,0.96383,0.96433,24.83,11190.29,1.01121,0.95532,552.25,21276.02,1.01838,1.00411,250,10842.62,1.03536,1.02526,4994.33
2022,GEORGIA,CHARLTON,11,210,114691.49,1.08352,1.03638,8.67,13206,0.93336,0.98084,122.17,21188.66,1.15969,1.02374,79.67,11072.67,1.09183,1.0569,587
2022,GEORGIA,CHATHAM,11,220,78743.95,0.94854,0.97044,188.92,11063.29,0.92278,0.93482,1462.83,20759.46,0.98585,0.99842,717.25,9959.57,0.95784,0.99028,16654
2022,GEORGIA,CHATTAHOOCHEE,11,230,*,*,*,*,11151.17,0.79092,0.88828,32.25,26876.25,0.948,1.05362,7.67,10009.84,1.06371,1.02354,153.17
2022,GEORGIA,CHATTOOGA,11,240,86648.82,1.04444,1.01092,10.5,9163.99,0.92552,0.98134,315.83,19014.75,0.96161,0.98338,120.67,10955.78,1.07161,1.07151,1351
2022,GEORGIA,CHEROKEE,11,250,82199.51,0.97252,0.94161,102.83,11323.37,0.909,0.90294,989.67,18733.8,0.95228,0.99079,428.08,10875.51,0.94841,0.95968,18345.5
2022,GEORGIA,CLARKE,11,260,79281.16,0.99462,0.95747,72.42,9704.07,0.92603,0.96395,637.5,17938.73,1.00411,0.99179,293.83,9701.71,0.95401,0.99985,5890.83
2022,GEORGIA,CLAY,11,270,*,*,*,*,17114.51,0.85657,1.01084,24.5,16198.5,1.02462,0.99066,22.42,9095.55,0.92103,1.04065,191.92
2022,GEORGIA,CLAYTON,11,280,84151.14,0.93247,0.95581,229.67,10778.85,0.9926,0.95056,1312.92,18496.91,0.95239,0.99557,625.17,9655.92,1.00238,1.00849,5002.58
2022,GEORGIA,CLINCH,11,281,*,*,*,*,13292.4,0.9391,0.94984,70.58,28096.45,1.21426,1.02784,53.58,11505.8,1.00726,1.03318,313.5
2022,GEORGIA,COBB,11,290,83305.87,0.96909,0.95291,386.5,11700.35,0.99486,0.92221,2340.17,17657.47,0.94273,0.98991,1311.5,9991.19,0.94224,0.96777,37619.25
2022,GEORGIA,COFFEE,11,291,66732.81,0.97669,1.02679,28.08,11323.04,1.02191,0.98322,360.08,19446.25,1.09134,1.00751,203.75,10556.73,1.06487,1.02501,1811.25
2022,GEORGIA,COLQUITT,11,300,99124.32,0.99777,0.98425,28.17,21398.48,1.17802,0.98922,478.58,16839.24,0.90386,1.01803,236,10887.09,1.02673,1.04429,2502.67
2022,GEORGIA,COLUMBIA,11,310,83828.4,0.95644,0.9487,88.92,9688.44,0.87862,0.89781,875.92,18872.73,1.10242,1.02928,280,9905.42,1.0333,0.96534,9894.25
2022,GEORGIA,COOK,11,311,69798.99,1.08491,1.02448,20,8109.39,0.89605,0.98862,178.58,17974.44,0.93517,1.02769,136.42,9711.49,0.996,1.04701,1026.17
2022,GEORGIA,COWETA,11,320,83036.46,1.02801,0.98473,66.17,9952.45,1.00235,0.9092,761.75,18570.39,0.97704,0.99974,278.75,10244.77,1.01387,0.98803,8066.67
2022,GEORGIA,CRAWFORD,11,330,95021.74,0.98252,1.04756,10.42,9123.65,0.86401,0.91886,129.08,23998.5,0.92298,1.07545,70,10960.87,1.05171,1.01366,772.67
2022,GEORGIA,CRISP,11,340,83254.18,0.94814,0.95505,18,12149.22,1.01546,0.96944,141,15663.73,1.04947,1.02205,108.5,9483.41,0.99413,1.03218,1067.42
2022,GEORGIA,DADE,11,341,*,*,*,*,7711.76,0.92754,0.95859,170.17,18135.61,0.95158,1.01944,85.33,9405.69,0.94323,1.003,1104.92
2022,GEORGIA,DAWSON,11,350,112580.22,1.058,0.99545,12.58,13695.5,1.04185,0.96323,183.5,17246.57,0.94355,0.98,95.58,10976.47,0.9586,0.96522,2192.92
2022,GEORGIA,DECATUR,11,360,83369.35,1.08069,0.98752,24.75,10195.38,0.93749,0.97766,236.58,16744.61,0.90238,1.00361,160.42,10366.19,1.02836,1.05678,1596.75
2022,GEORGIA,DEKALB,11,370,87179.41,0.94127,0.95492,503.5,11193.23,0.98804,0.96309,2858.58,17752.24,0.99616,1.00389,1599.17,9818.68,0.92989,0.99669,22673.92
2022,GEORGIA,DODGE,11,380,92910.35,1.00211,1.02628,11.25,14866.41,1.00943,0.96803,234.58,22260.75,1.01789,1.03245,188.75,11168.09,0.99118,1.07204,1144.33
2022,GEORGIA,DOOLY,11,381,65468.26,0.82049,0.96916,10.58,10206.26,0.90543,1.00021,80.33,15876.01,1.0531,0.99919,59.92,10220.19,0.98148,1.01872,534.58
2022,GEORGIA,DOUGHERTY,11,390,77471.69,0.9258,0.95786,109.08,8124.65,0.91614,0.99339,724,16743.69,0.92383,0.99738,389.92,9848.58,1.06256,1.05353,3914.83
2022,GEORGIA,DOUGLAS,11,400,89464.57,1.01579,0.95623,101.92,11630.43,0.96229,0.91981,862.17,19471.09,1.06307,1.00476,334.58,10864.13,1.06048,1.00282,5035.83
2022,GEORGIA,EARLY,11,410,96631.19,1.25122,1.02947,8.75,11604.93,0.90463,1.00601,123.42,15565.91,0.81558,1.00011,98.5,11259.72,0.99266,1.03796,622.42
2022,GEORGIA,ECHOLS,11,420,*,*,*,*,8100.49,0.61411,0.92202,23.25,15107.85,1.01963,0.96809,21,14255.28,1.00621,1.04221,181.5
2022,GEORGIA,EFFINGHAM,11,421,66997.21,0.99195,0.92022,19.5,9413.44,0.81415,0.89335,393.58,16982.15,0.91559,1.02045,155.83,10096.04,0.98298,0.97052,3227.58
2022,GEORGIA,ELBERT,11,430,100465.47,0.95701,0.98677,22,9210.72,0.88574,0.93631,242.75,18860.61,1.02431,1.04274,131.25,9651.14,1.00906,1.07025,1434.83
2022,GEORGIA,EMANUEL,11,440,78489.7,1.09823,0.98111,17.5,8528.03,0.82017,0.9991,246.42,18374.24,1.01042,1.03814,179.83,9493.28,1.01698,1.03414,1086.75
2022,GEORGIA,EVANS,11,441,118668.19,1.03038,1.05628,10,8410.28,0.98945,0.9909,90.17,17657.96,1.02425,0.9985,62.08,8514.22,1.06624,1.04434,567.67
2022,GEORGIA,FANNIN,11,450,90411.97,0.94041,1.01019,22.42,13334.62,0.93985,0.95264,278.92,16359.8,0.88684,1.00583,149.5,10489.97,0.93158,1.00077,3107.67
2022,GEORGIA,FAYETTE,11,451,93290.39,1.01342,0.98949,75.75,11614.24,0.91248,0.8955,547.33,17989.09,0.89709,1.03459,203.33,9734.92,0.96732,0.98793,9799.17
2022,GEORGIA,FLOYD,11,460,94591.11,1.00999,0.98793,64,11780.04,1.05467,0.96717,973,24310.51,1.11587,1.03051,507.5,10834.55,1.0486,1.04793,6361.75
2022,GEORGIA,FORSYTH,11,461,101857.33,0.94254,0.97298,65.5,13259.93,1.01105,0.88996,556.75,20706.24,0.96506,0.99835,397.92,11423.18,0.97077,0.98167,12799
2022,GEORGIA,FRANKLIN,11,462,91673.21,0.97224,0.95598,19.08,11271.28,0.93019,0.96939,233.67,16356.41,0.90876,1.00102,154.08,10024.25,1.01673,1.03857,1499.33
2022,GEORGIA,FULTON,11,470,96604.28,0.9753,0.98203,530.83,11628.27,1.00853,0.94886,2933.42,21295.27,1.02,1.00459,2151.58,10222.85,0.92913,0.9952,38725.92
2022,GEORGIA,GILMER,11,471,86546.88,0.90283,0.97787,16,9280.38,0.98158,0.95724,318.25,18597.96,0.95219,1.00102,207.25,10768.31,0.94151,0.97379,3474
2022,GEORGIA,GLASCOCK,11,480,*,*,*,*,3607.74,0.68689,0.9501,21.25,19957.36,1.01974,1.02353,19.92,8968.18,1.09246,1.03438,193.33
2022,GEORGIA,GLYNN,11,490,82780.46,0.97248,0.99975,78.58,11808.66,0.98392,0.96206,588.17,22691.35,1.02001,1.02251,341.58,10392,0.94126,1.00095,7510.08
2022,GEORGIA,GORDON,11,500,65900.08,0.87519,0.95604,41.92,10419.75,1.04582,0.94953,579.67,18549.7,0.9836,0.98285,286.5,10207.15,1.05828,1.02826,3512.67
2022,GEORGIA,GRADY,11,510,88166.44,0.96846,1.01639,18.75,9334.06,0.95179,0.97333,212,16312.09,1.06329,1.01869,119.33,9862.61,1.0263,1.03777,1569.83
2022,GEORGIA,GREENE,11,520,77834.44,0.94066,1.00482,19,13030.97,0.96521,0.96341,120.17,16592.28,0.98504,1.04316,75.08,9260.64,0.83045,0.95416,2878.83
2022,GEORGIA,GWINNETT,11,530,89835.82,0.92824,0.95135,417.58,10645.54,0.9369,0.9209,2881.75,14332.52,0.84068,0.97708,2038.5,10329.31,0.95886,0.97108,28675.5
2022,GEORGIA,HABERSHAM,11,540,82449.38,0.95766,0.97368,23.67,9729.91,0.96964,0.96061,328.5,17353.46,0.96062,0.99258,222,9876.95,0.99573,1.02723,3211.17
2022,GEORGIA,HALL,11,550,78015.35,0.94748,0.9699,117.33,12135.25,1.00849,0.94001,1083.33,16924.24,0.96132,0.99265,657.42,10674.97,1.025,0.99659,13691.08
2022,GEORGIA,HANCOCK,11,560,62539.31,0.84711,0.96606,9.92,14223.94,0.98576,0.94684,93.42,19409.7,1.03152,0.99504,60.42,8134.27,0.87153,0.96581,496.42
2022,GEORGIA,HARALSON,11,570,79744.2,1.00217,0.96649,23.92,9843.1,0.98818,0.97286,326.92,22877.5,0.97344,1.04106,201.83,10549.3,1.02068,1.04817,1541.92
2022,GEORGIA,HARRIS,11,580,86757.17,0.99349,0.96285,21.75,8703.8,0.88944,0.87279,272.42,15770.87,0.98596,1.01931,102.17,9351.85,0.9521,0.95773,2747.5
2022,GEORGIA,HART,11,581,86168.61,0.94846,0.98644,17.25,11506.7,0.96176,0.95395,302.08,18650.75,0.95444,1.0501,181.75,9433.37,0.95611,1.0293,2436.33
2022,GEORGIA,HEARD,11,590,88139.3,0.92663,0.94012,8,9080.47,1.07475,0.95426,105.58,21200.09,1.07529,0.94789,55.42,10244.18,1.02876,1.04321,512.33
2022,GEORGIA,HENRY,11,591,77875.33,0.9334,0.93902,170.5,10320.79,0.93294,0.90343,1463.92,21079.64,0.9495,0.99671,448.67,9945.48,1.00206,0.99769,8222.33
2022,GEORGIA,HOUSTON,11,600,82587.29,0.94278,0.96157,166.17,9657.36,0.96939,0.92066,1215.5,19968.53,1.10555,1.02446,525.33,9986.14,1.07429,0.98898,11807.5
2022,GEORGIA,IRWIN,11,601,81939.92,0.81109,0.95384,10.42,11981.03,0.98673,1.02422,93.08,17130.97,0.96611,1.06379,53.17,9282.04,0.98252,1.03949,553.83
2022,GEORGIA,JACKSON,11,610,88996.45,1.05757,0.99942,37.58,10259.32,0.93422,0.93569,553.25,20046.68,1.04448,1.01817,289.08,10565.94,1.0188,0.99392,4501.5
2022,GEORGIA,JASPER,11,611,76309.18,0.88821,1.01335,12.17,7454.38,0.7955,0.97458,129.67,12927.26,0.96402,0.95019,57.58,10786.55,0.97036,1.00989,772.75
2022,GEORGIA,"JEFF DAVIS",11,612,*,*,*,*,10500.01,0.90267,0.99456,113.5,18270,0.93837,1.00882,87.75,10497.48,1.01719,1.05683,781.58
2022,GEORGIA,JEFFERSON,11,620,82859.39,0.92323,1.00572,28.58,11151.08,0.92788,0.97504,150.75,21125.16,0.96205,1.03734,110.33,10291.74,1.00551,1.0476,866.58
2022,GEORGIA,JENKINS,11,630,66524.81,0.87133,0.97582,10.75,6452.21,0.74591,0.9958,65.25,20669.87,0.77706,1.03051,50.25,12139.84,1.00399,1.03077,363.5
2022,GEORGIA,JOHNSON,11,640,77127.08,1.10477,1.01455,13.42,12611.05,1.26325,0.99357,93.75,21276.9,1.05396,1.04991,81.08,8374.71,1.06142,1.05405,457.83
